,year,term,country,c_all,c_within_3days,c_4to6days,c_7to13days,c_14to20days,c_21to27days,c_28to90days,c_91days_to_1year,c_male_all,c_male10s,c_male20s,c_male30s,c_male40s,c_male50s,c_male60s,c_male_over70,c_female_all,c_female10s,c_female20s,c_female30s,c_female40s,c_female50s,c_female60s,c_female_over70,c_japan_first,c_japan_second,c_japan_third,c_japan_fourth,c_japan_fifth,c_japan_sixth_to_ninth,c_japan_10_to_19,c_japan_over20,c_japan_zenkai_hajimete,c_japan_zenkai_ari,c_japan_zenkai_1year,c_japan_zenkai_3year,c_japan_zenkai_5year,c_japan_zenkai_10year,c_japan_zenkai_over10year,c_japan_pastyear_0,c_japan_pastyear_1,c_japan_pastyear_2,c_japan_pastyear_3to5,c_japan_pastyear_6to9,c_japan_pastyear_over10,c_single,c_partner,c_family,c_colleague,c_friend,c_doukou_other,c_hotel,c_ryokan,c_condo,c_ryo,c_friend_house,c_hostel,c_capsule,c_yuryo,c_stay_other,c_no_stay,c_tour,c_package,c_own,c_store,c_web,c_phone,c_income_500,c_income_1000,c_income_2000,c_income_3000,c_income_over3000,c_income_unknown,c_fsa,c_lcc,c_ship,a_all,a_within_3days,a_4to6days,a_7to13days,a_14to20days,a_21to27days,a_28to90days,a_91days_to_1year,a_male_all,a_male10s,a_male20s,a_male30s,a_male40s,a_male50s,a_male60s,a_male_over70,a_female_all,a_female10s,a_female20s,a_female30s,a_female40s,a_female50s,a_female60s,a_female_over70,a_japan_first,a_japan_second,a_japan_third,a_japan_fourth,a_japan_fifth,a_japan_sixth_to_ninth,a_japan_10_to_19,a_japan_over20,a_japan_zenkai_hajimete,a_japan_zenkai_ari,a_japan_zenkai_1year,a_japan_zenkai_3year,a_japan_zenkai_5year,a_japan_zenkai_10year,a_japan_zenkai_over10year,a_japan_pastyear_0,a_japan_pastyear_1,a_japan_pastyear_2,a_japan_pastyear_3to5,a_japan_pastyear_6to9,a_japan_pastyear_over10,a_single,a_partner,a_family,a_colleague,a_friend,a_doukou_other,a_hotel,a_ryokan,a_condo,a_ryo,a_friend_house,a_hostel,a_capsule,a_yuryo,a_stay_other,a_no_stay,a_tour,a_package,a_own,a_store,a_web,a_phone,a_income_500,a_income_1000,a_income_2000,a_income_3000,a_income_over3000,a_income_unknown,a_fsa,a_lcc,a_ship
67,2018,4,Thailand,117013.0919,57807.7471,87637.791,151182.1561,161717.7302,,,,114909.3541,19392.3773,113685.8276,117572.3658,124784.3682,145493.3126,,,118621.0703,64528.239,115892.3853,125638.9821,118968.8823,127343.2194,104266.2908,106330.2367,95049.9843,114917.7038,130681.2802,127043.0049,107965.7694,143321.3214,141802.634,130553.8302,95049.9843,126240.2749,127215.1427,122955.0071,135846.9252,105654.0756,135021.7971,108123.4479,124494.3584,133678.4731,154411.0863,128400.0,36861.579,121916.3289,112094.0118,119652.8722,66546.3239,120839.2596,201015.3636,118873.5192,135083.15,193838.4167,,122074.8801,99243.3338,26200.0,137679.7646,288263.7391,,54608.9884,99798.1991,133628.4275,101740.1614,122803.114,55622.331,90741.9561,160712.2237,126975.1593,83000.0,26250.0,120119.9907,134748.2804,102892.5651,,247,7,128,102,10,0,0,0,104,4,27,46,25,2,0,0,143,4,36,51,38,8,3,3,72,46,35,24,19,31,14,6,72,175,118,39,10,6,2,129,82,22,11,1,2,22,30,107,14,71,3,191,52,4,0,15,20,2,18,3,0,43,15,189,54,188,5,33,8,4,1,1,200,113,134,0
68,2018,4,Singapore,167670.233,,113012.1978,170923.7776,263458.2669,,,,185959.4134,84494.6864,133200.9652,149291.7356,235180.0222,261173.713,247662.8576,270329.7546,155074.8839,134343.43,179159.9918,151249.0222,136441.5279,209495.1278,100907.5043,55880.3153,151567.6289,134654.5076,140359.4563,173435.1469,323631.1356,163056.7917,172979.8434,372972.5087,151567.6289,175362.2688,182780.7946,175775.7334,91494.2079,330714.9405,136522.6502,158916.0611,181283.5611,168499.7559,232360.4338,,215160.494,222692.7249,174343.7046,155239.0619,150384.015,160332.4865,138832.0817,175758.5899,227209.5956,,,46817.0492,148892.57,72500.0,118322.0147,453993.6894,,88128.6232,138994.207,172873.0633,188059.6553,164476.0828,38654.6802,133079.7691,120854.5019,170832.6856,,337938.5703,169202.6443,179473.3798,131924.0347,,146,0,27,109,10,0,0,0,59,2,13,17,15,7,3,2,87,1,14,26,21,16,7,2,40,25,25,20,7,12,11,6,40,106,55,35,11,2,3,91,37,12,5,0,1,16,27,76,2,24,1,127,30,0,0,3,5,1,15,2,0,13,4,129,27,116,3,7,9,6,0,3,121,106,40,0
69,2018,4,Malaysia,126276.0306,64030.5333,72727.3405,142686.3161,396611.2825,,,,129750.0146,90676.9301,142404.577,138348.1996,124877.9572,100133.5082,128631.6016,30500.0,123547.8574,129018.525,145645.5228,111416.8081,112841.236,113720.6141,147349.5501,86938.0727,112931.6145,154571.4535,96912.6087,132003.2802,149595.8955,182032.2961,173005.5781,184770.4701,112931.6145,143391.125,170228.2058,136561.3941,115829.8238,140507.812,46052.772,118215.8584,189782.259,146223.1572,125623.6253,,,144635.1878,116701.3417,120976.8681,91507.8764,139732.0921,67690.2433,129396.021,112791.2854,,,159454.5608,181513.4454,132128.5356,145263.4336,136800.777,,47640.5201,68571.077,148812.215,110649.5239,132671.6315,29583.521,191230.5738,65925.9289,119607.58,,,125490.787,146242.6587,90277.7432,,267,3,80,179,5,0,0,0,118,3,29,36,27,12,10,1,149,1,45,55,32,9,6,1,151,58,27,9,4,10,2,6,151,116,40,55,13,4,4,227,24,11,5,0,0,12,63,90,7,92,3,222,55,0,0,6,23,4,53,3,0,58,7,202,61,202,4,11,9,2,0,0,245,163,104,0
70,2018,4,Indonesia,126645.1497,188949.9017,77300.669,140399.1879,253668.1835,69086.5325,,,126363.701,,114565.4828,144566.1882,120491.7745,124406.4481,33318.544,,126847.2323,,116377.7739,145315.3718,110125.1663,167862.0688,86601.3067,,112008.6311,150496.2842,127510.9392,135376.5753,71451.5277,176844.5547,157286.762,405500.0,112008.6311,143797.1522,138165.0582,135548.9688,163745.2114,149006.1404,303554.8125,122726.9833,114284.9759,236330.437,280692.7525,,,92761.0203,136678.5401,136469.5304,62591.6563,124132.0149,18240.0,126208.9633,177454.6979,,,91726.6256,127778.3768,149706.7981,167680.2645,143043.4575,,54097.2505,49515.8225,142085.0718,111832.6749,139923.8427,177857.1362,114726.4032,,326869.2217,,,126101.0858,128463.9535,104966.8867,,152,1,48,93,9,1,0,0,63,0,23,23,11,5,1,0,89,0,30,29,18,7,5,0,82,36,12,5,7,6,3,1,82,70,39,23,4,2,2,113,32,6,1,0,0,10,34,54,5,48,1,123,18,0,0,7,19,3,24,7,0,22,5,125,75,75,2,11,0,1,0,0,140,141,11,0
71,2018,4,Phillipines,141171.2581,26894.1608,173491.3393,119959.0826,162449.74,273949.3107,26193.4677,,175892.8847,101166.6667,95234.2402,113502.6418,142974.0016,710324.7046,48700.3254,226223.7028,121243.0194,11409.414,87293.3894,127454.2926,123012.4525,84859.3474,168121.3218,483087.6401,102578.5709,116908.5052,174937.4781,137871.0826,133624.3919,182773.1587,102091.1791,2185937.6478,102578.5709,190295.4807,230030.5996,144967.0706,171424.0121,72868.75,88366.5224,113201.6064,119547.6469,159424.1628,847324.2862,,,200819.8087,116989.5841,124168.7026,83131.9699,138662.7197,42959.4133,175057.7697,198679.5653,,,115776.2018,72509.4741,123849.9827,105839.4973,58269.64,,41462.6369,89260.384,147687.3235,137650.9389,144266.6215,22788.9997,293992.6059,,94766.5945,,194000.0,119297.9774,136740.0787,144137.2314,,153,4,58,79,4,4,4,0,56,1,19,18,6,6,3,3,97,1,29,36,13,8,7,3,84,22,14,6,9,6,10,2,84,69,37,23,6,2,1,116,21,11,5,0,0,33,26,63,3,27,1,95,5,0,0,12,24,6,31,4,0,4,10,139,34,117,2,18,0,2,0,1,132,66,87,0
72,2018,4,Vietnam,91630.5267,87501.0067,75000.2576,133933.6345,100683.4067,,236113.0051,0.0,110837.3494,246100.6538,82819.7997,114746.8795,129495.0758,252173.8406,78666.7968,114645.4578,80405.0149,44147.35,56418.6246,103211.5131,98880.0382,64615.8096,71210.063,,79978.2151,137912.8238,61234.6078,140330.4201,121117.2135,91157.7816,21052.0965,211210.8425,79978.2151,122386.0764,134257.5461,78398.9653,184736.8336,113073.877,162881.7227,85463.4692,123975.7649,131205.7687,210584.165,,,81521.3578,115829.2323,77072.8374,115593.2264,96372.0104,155638.6754,88221.4171,108510.7067,,115718.7632,85487.753,75936.3542,,131890.37,250000.0,,66452.7017,128911.8239,133794.6189,77635.9683,132947.453,68690.097,159538.219,223200.0,,,,87660.1016,93741.044,69727.1451,,151,5,102,36,5,0,2,1,56,2,18,14,8,2,8,4,95,2,29,32,16,12,4,0,109,20,8,4,3,2,1,4,109,42,19,13,5,3,2,132,11,6,2,0,0,30,15,55,17,31,3,132,11,0,3,11,3,0,9,1,0,94,6,51,106,38,7,7,1,0,0,0,143,139,12,0
73,2018,4,India,108017.6259,99747.4,103520.4828,99573.5674,155175.3624,199914.2942,68000.0,,115280.2522,,78159.3206,174766.3564,67224.9223,101959.4035,81417.3307,125459.4053,97289.9249,35900.0,99481.5862,147410.718,79729.3224,41027.3703,14600.0,,105084.8355,117883.2506,83194.844,,90400.0,,283293.99,142142.34,105084.8355,118275.3476,160297.3512,94075.1474,134000.0,108904.3841,46669.634,103349.5403,143172.4634,196372.8629,,,,143674.2685,99440.7216,93430.9982,53428.0,162111.6745,,113971.2673,151499.1884,,,79337.1922,178702.8103,49000.0,127177.6267,164900.2136,,51828.4769,42068.9254,138266.0355,89377.6725,132802.3439,23000.0,97701.3752,,,,,109191.9266,108496.6504,67854.8,,71,1,22,36,7,2,3,0,42,0,6,14,10,6,3,3,29,1,5,10,8,4,1,0,55,9,2,0,3,0,1,1,55,16,6,3,1,4,2,65,4,2,0,0,0,16,19,28,4,4,0,58,9,0,0,10,6,1,6,1,0,11,12,48,35,34,2,7,0,0,0,0,64,70,1,0
74,2018,4,UK,186824.0212,,92048.4864,143800.1583,218341.0244,278039.3435,619746.7797,,208659.781,,198715.7034,259043.3055,210547.9341,129579.9222,288579.9597,79927.8442,161173.658,,148493.3246,202897.8154,298808.2332,212721.2893,81692.7056,29326.2024,182255.9123,163338.9721,252494.7734,183905.7731,65090.375,123700.0,392756.4836,198770.1295,182255.9123,198858.6105,228040.1625,174656.4105,,125024.4343,230395.2209,180580.0707,281640.5703,192509.3225,3932.9469,,,223684.9367,160955.3301,224111.8157,401600.0,154517.1008,283957.977,194609.1665,232104.6904,307425.3494,,169201.6925,181313.3651,251457.2047,254728.1967,124480.9984,,34511.9105,107182.7105,248105.3884,158645.4884,220145.6332,29839.6113,151266.0452,210339.8268,426069.2475,,,184262.007,187915.8441,86375.0,,91,0,5,43,38,3,2,0,49,0,15,11,6,6,7,4,42,0,7,6,8,5,11,5,66,12,2,3,1,1,3,3,66,25,12,6,0,4,3,79,7,4,1,0,0,25,41,8,1,15,1,79,42,1,0,5,8,4,9,9,0,13,20,58,37,50,4,4,5,1,0,0,81,90,1,0
75,2018,4,Germany,194309.307,20423.4021,106258.1655,167602.242,231864.1493,239586.4069,260498.1839,,194776.4221,148853.656,204689.2771,184210.3607,199558.3929,249172.896,167592.5123,161827.4236,193316.3694,148655.8566,203122.057,196710.9925,228534.3744,132079.7996,196435.677,164926.2282,180781.166,241223.565,229427.8929,236593.2292,169453.769,415308.9096,35899.5653,181077.5434,180781.166,222508.8351,181159.892,260432.1908,242954.7752,163347.9047,361382.456,196440.232,204240.8117,154067.3323,,,,179031.5995,204683.2124,239490.7016,97813.425,191014.52,73809.0367,209096.4127,245703.5275,179669.1198,450709.5555,171581.4883,227068.6146,265839.3122,202089.5595,143487.9203,,68883.5338,109087.9069,213173.1053,147469.1361,205408.7676,272381.3805,221825.1012,171404.0596,236350.9737,,566798.76,188164.1671,196973.3631,103915.094,,144,3,8,63,49,16,5,0,97,2,25,35,19,7,5,4,47,1,10,17,5,4,8,2,96,24,10,5,4,1,2,2,96,48,20,14,3,6,5,124,11,9,0,0,0,44,47,19,1,30,3,114,35,5,1,15,32,3,13,11,0,14,6,124,28,115,1,6,9,11,0,1,117,140,4,0
76,2018,4,France,170439.4828,103054.32,50745.9171,129919.341,182491.7862,311749.2333,236692.9795,,164813.2504,,167429.2458,193177.2529,229977.7321,203903.3882,155539.9332,43824.2256,177367.5492,,170590.0406,235331.17,269517.1127,42286.1547,43003.1373,,157150.6055,199740.797,206835.6292,226984.6975,249438.3282,255216.4172,63630.2158,104361.42,157150.6055,200194.9381,201875.1343,202548.3118,161363.6596,,267200.0,167121.7542,187339.2213,295372.9074,104361.42,,,189851.6808,162054.1098,190980.2071,172615.986,145624.7507,,170169.2859,237282.2229,,90043.24,121516.696,178678.9064,202066.6403,245300.4563,141184.6688,,34762.3762,71924.3539,197812.5086,110353.2286,193597.1374,106874.7631,233807.4428,362802.7789,66719.7385,,,162667.077,173185.0519,87644.3598,,94,1,5,36,38,10,4,0,52,0,10,13,5,6,11,7,42,0,18,15,2,2,5,0,65,8,8,1,3,5,3,1,65,29,9,16,3,0,1,85,6,2,1,0,0,24,38,13,2,17,0,77,24,0,1,9,14,4,14,10,0,8,10,76,22,68,4,6,3,3,0,0,82,91,3,0
77,2018,4,Italy,190049.7122,,85256.234,155031.0422,210783.2757,173047.1221,995762.367,,188358.4651,,220739.3635,197944.593,151683.0773,127174.8494,234112.2728,,191459.0849,311095.2285,197905.0469,186592.8179,167694.654,229353.2875,3220.4475,,194647.8574,174630.5635,225862.4611,,179958.6063,98782.1135,,,194647.8574,175194.1662,195176.3958,167559.2971,161027.6042,135258.795,,189537.0439,195176.3958,,,,,258921.2383,168369.6144,175227.9921,,148302.7054,,173867.9495,213879.6343,,,257638.4146,256836.279,228780.5904,143857.8249,23817.051,,20053.7858,170683.7175,207791.4597,166891.2457,196512.5401,,113491.5553,197821.3551,,,,197698.1347,190049.7122,,,55,0,2,28,21,3,1,0,25,0,9,6,2,6,2,0,30,1,16,10,1,1,1,0,42,7,3,0,1,2,0,0,42,13,5,6,1,1,0,50,5,0,0,0,0,15,21,8,0,11,0,45,21,0,0,2,10,2,5,2,0,5,1,49,12,43,0,5,3,0,0,0,47,55,0,0
78,2018,4,Spain,186461.9446,47000.0,66985.308,137958.8973,284067.8205,195036.5367,174340.262,,172196.5767,,127298.0093,181413.3204,293807.2357,170542.1008,83131.3242,,209156.8481,,304545.7903,178340.1427,89053.0273,188898.13,375105.02,,185532.2622,213429.884,73357.92,,,289840.275,,134800.0,185532.2622,193102.533,165999.3983,229939.9515,207926.5282,,,187598.7527,104078.96,,289840.275,,,240960.7506,140625.306,212561.9001,,181087.8962,,188120.4696,206106.7797,,174340.262,248349.3455,233075.4781,209454.424,222526.9633,170249.6378,,78431.7722,75607.9209,225514.7909,90445.2467,221092.1352,409953.7,212184.2711,297025.4554,181275.7747,,,168339.0749,191783.1927,90679.4782,,57,1,1,33,19,2,1,0,35,0,9,10,7,3,6,0,22,0,5,10,4,1,2,0,50,4,1,0,0,1,0,1,50,7,3,1,3,0,0,54,2,0,1,0,0,13,21,12,0,11,0,50,18,0,1,1,7,6,5,10,0,8,7,42,18,37,2,8,5,3,0,0,41,54,3,0
79,2018,4,Russia,188729.6562,86002.9198,107905.3303,197176.6991,242733.2076,242957.5,,,184493.0226,191981.25,188832.228,234317.6975,89627.395,125248.6118,171896.6699,,192949.1092,,168245.6476,153659.0827,144814.8498,446302.6666,104671.7561,,179809.8998,143785.9435,266577.85,284543.3813,179193.0406,209274.5831,143801.8144,297932.1468,179809.8998,198260.1473,188349.7412,155579.0481,135558.752,115044.1629,1107060.2543,188887.5981,214571.416,190268.1553,109547.9257,136868.2708,,229570.5984,149037.1612,144755.579,20000.0,210563.5387,,203350.3604,160621.5858,,87596.172,112650.2935,139425.4817,160760.8341,171209.018,102935.6436,,61498.6255,139650.0,202844.1673,142263.4238,212238.6043,20000.0,153025.2564,,,,,192645.1014,188729.6562,,,68,8,8,38,12,2,0,0,34,1,12,10,4,3,4,0,34,0,9,11,8,4,2,0,32,11,2,2,4,3,5,9,32,36,22,7,2,3,2,46,9,8,3,2,0,21,17,11,1,18,0,57,11,0,1,6,5,4,2,3,0,5,2,61,20,47,1,7,0,0,0,0,61,68,0,0
80,2018,4,USA,177916.0259,38114.1217,105170.9556,181079.8227,241420.3745,335605.3285,448623.6494,864370.44,182867.8593,106983.1921,177022.9701,200226.976,187957.1432,178351.6959,176283.3486,140524.9606,170254.5952,105892.2066,173725.1464,203709.2584,162618.5231,174553.0464,141449.4787,71625.954,174655.8632,190503.2078,159370.8802,176870.5983,155572.5002,210224.3374,207461.265,199804.2316,174655.8632,184040.1606,187110.1399,197272.9815,176118.056,168100.7028,157385.0963,176470.7837,184071.1694,168089.5614,263562.8606,74573.136,177982.4514,182423.3981,164652.1586,136773.1494,350832.708,244086.9627,202827.5393,185486.2765,242595.4735,347047.5564,244147.6264,155494.9408,180550.0878,216282.4282,209714.8747,153318.5202,,56261.3184,114546.0725,193185.6479,164364.6625,184502.8483,106858.7616,249677.4438,211400.104,211882.5722,370470.4724,237917.0903,165888.0363,178163.6754,170665.7121,,738,30,157,382,142,21,5,1,449,3,126,131,68,59,34,28,289,4,85,80,35,27,45,13,476,107,50,18,26,27,21,13,476,262,104,81,22,23,32,634,68,23,10,1,2,188,267,149,2,124,8,577,159,2,5,71,72,18,119,40,0,60,40,638,119,587,32,10,46,49,14,13,606,712,26,0
81,2018,4,Canada,150659.921,11558.6964,92212.8535,146409.8806,214186.8159,225153.0619,257247.9,,147631.9171,146376.5862,144489.39,192407.6245,179985.4141,149449.7473,103612.4673,23322.8274,154523.2226,160241.4202,193971.4068,180613.5618,193135.9199,86289.7754,45579.599,59129.8422,150509.3394,148536.6217,159619.3416,251955.7888,,,121892.6443,80297.0651,150509.3394,151077.6631,130940.9466,146909.2242,97289.9525,161836.2495,212547.4797,152750.7999,132132.6824,156394.5337,97760.1298,,,161395.3463,127672.9986,151350.3093,,176238.389,79464.4846,153711.5127,196808.024,,,156106.1461,169417.8716,212189.8729,198896.8917,115078.6145,,20828.1398,60551.5099,172324.3488,94045.1975,163794.2788,177737.3155,122971.5373,188448.7593,173413.3295,,331506.7938,142717.4058,149130.8897,179388.269,,155,8,23,77,38,8,1,0,87,3,29,18,10,7,17,3,68,3,24,18,7,4,8,4,113,18,9,4,0,0,6,5,113,42,16,13,2,5,6,139,10,3,3,0,0,46,46,26,0,33,4,118,26,0,0,13,25,6,32,18,0,14,11,130,30,122,3,5,14,7,0,2,127,147,8,0
82,2018,4,Australia,188971.0427,9959.4705,90914.3783,142995.7233,246046.1983,307676.9993,381133.8662,,192431.9639,122412.8862,229192.6605,184935.9183,168110.6381,248792.1511,81313.8383,296526.1379,184850.1899,224298.2194,174155.7614,187435.0257,256738.9123,108926.8753,201199.7358,87687.5847,195285.6919,169577.2367,197332.0571,193401.5519,172881.2526,154006.7657,191188.1115,41652.096,195285.6919,172558.8934,109418.2056,157660.4871,233178.3554,247369.0866,192666.643,195231.7716,98822.1875,166681.6753,,,,181549.1338,185890.5079,188860.445,206913.081,204516.4913,291582.5818,192214.1241,226391.7647,,,180616.3207,206948.4628,145322.2736,224102.6608,119623.6119,,40553.4859,72821.896,221817.5671,163306.8586,204662.275,173218.7457,175762.8266,244706.2192,293948.4552,218661.2746,197156.865,172223.3271,195271.8986,136366.0452,,180,2,12,88,64,10,4,0,98,2,32,19,12,12,16,5,82,5,18,21,13,9,11,5,130,28,6,4,4,4,3,1,130,50,13,15,6,7,9,167,11,2,0,0,0,35,72,53,1,17,2,156,56,0,0,5,20,6,23,14,0,18,17,145,66,111,3,9,19,12,4,1,135,161,19,0
83,2018,4,Other,217104.6491,45013.6135,140888.3233,159510.5667,250655.0516,308256.7653,463660.4211,,237381.2069,152191.378,276992.8833,247534.2823,174193.2292,209900.5744,271605.1714,171713.9689,183555.2011,73287.4247,154429.3559,231090.6843,202678.1898,34580.7754,184464.8759,,198141.4605,250652.037,361379.5617,351642.5886,98814.2832,269986.9284,148347.1762,146252.3751,198141.4605,261730.0634,251353.7405,281601.2797,211676.1816,395275.5984,254308.5846,211201.3187,237370.2384,401456.7929,138334.3523,296045.12,69314.5873,234093.6206,240978.406,163296.6479,,200807.9055,240810.2822,221499.9846,294828.9634,215170.82,215170.82,213932.8235,189880.1537,309306.7186,249334.7668,261920.5682,,50027.1616,118833.3734,236357.9741,189527.0818,222985.8617,288876.5633,158437.5115,232358.2102,242653.7143,,192610.0,218777.7026,233870.3297,94086.299,,176,4,15,72,55,22,8,0,109,1,32,39,15,10,4,8,67,1,25,22,12,3,4,0,124,23,10,5,2,5,4,3,124,52,25,13,8,3,3,151,15,5,2,1,2,48,60,33,0,32,3,149,46,1,1,9,33,10,19,10,0,14,7,155,36,137,3,8,8,5,0,1,154,153,23,0
84,2019,1,South Korea,61598.9373,42640.8498,63772.8353,109956.0024,215260.0,,80000.0,,63537.6464,54478.9116,65598.0172,69839.7076,59269.6108,57850.7965,68652.6177,31776.1455,59306.8578,73309.4987,61401.8612,59940.5679,60151.6235,44736.3454,76083.3824,10067.3113,56931.0943,64059.4114,59181.3617,56883.3054,67621.2048,61264.4363,59993.1882,93277.1489,56931.0943,63781.3471,65768.6152,63876.4272,59867.9124,50798.2485,52820.7276,59177.6988,62604.0508,65456.8401,72600.5436,90747.6006,203578.1934,72917.6213,60973.0745,56028.4493,65651.592,63556.1586,26151.6881,62364.064,70217.9407,71647.5151,58357.6753,47792.3411,69449.2544,67643.222,61717.66,12972.8913,14840.1151,22415.9243,35702.0801,68965.767,44422.4833,65024.1961,43818.164,54172.4754,67523.8013,74998.0347,52185.8398,60919.8518,61221.9826,69361.1589,60814.7696,32482.8085,787,213,524,48,1,0,1,0,426,33,208,64,54,41,18,8,361,8,171,64,62,38,13,5,227,197,122,56,47,47,49,42,227,560,316,172,31,18,23,471,180,73,58,3,2,85,93,261,28,315,5,611,109,4,2,9,77,15,69,2,18,111,40,636,121,641,25,67,54,29,4,10,623,190,516,81
85,2019,1,Taiwan,96032.9144,68624.8916,80373.7158,134088.6019,326212.443,299586.5521,398275.457,690993.5727,97788.1336,65774.2829,81329.0033,113701.4236,104855.3729,66520.6264,207223.4029,46065.2675,94706.1757,54590.2898,93511.8162,95630.043,107072.8504,81204.5283,81567.4591,40000.0,76341.6809,70572.6091,75698.3168,94708.0317,92110.1193,107891.227,130508.7984,139440.0193,76341.6809,99648.659,108922.1615,82706.5291,101552.6637,62123.3977,78446.3309,81154.5364,95621.8916,109391.7809,140226.5774,106698.0661,93648.5181,97827.9423,101929.8163,90284.6939,199033.3617,95946.6986,106977.6766,92479.2733,95830.749,293571.6847,,183149.7103,88493.2477,86256.0009,88744.07,115900.0,,48881.8663,82192.5478,116681.9861,90595.9263,97432.171,108950.441,94343.8258,70736.5005,126411.6587,202780.8514,150290.1071,96234.3111,101927.5222,87071.6804,,632,29,475,114,8,3,2,1,268,12,81,93,49,22,8,3,364,4,111,105,83,45,15,1,96,84,79,62,69,104,83,55,96,536,335,154,24,11,12,297,159,101,66,7,2,77,94,311,9,133,8,554,194,3,0,15,23,6,30,1,0,189,54,389,173,434,25,106,36,18,2,3,467,405,227,0
86,2019,1,Hong Kong,139114.2501,54487.6605,117020.3985,172214.6387,221025.7708,210689.0667,,,138958.4754,102480.5924,133569.815,142899.2529,136359.4295,135291.6769,185278.807,115500.0,139246.8692,85065.9705,113718.3603,164655.2562,141962.3962,130467.1608,256149.6531,175655.3383,113720.1964,118383.6232,128583.8101,127177.9361,145047.7791,137505.0673,164862.559,169634.9123,113720.1964,142865.192,152151.7858,126807.203,102202.9751,126230.273,112939.9909,120107.7092,146254.8534,153656.575,167158.0088,143476.4204,138781.9469,148750.2087,143908.4923,126642.3759,134258.7617,155464.9399,154109.7761,138923.5516,146764.0703,292360.9701,,175003.008,188049.0136,43975.0,165097.6035,,,85273.0155,97669.3856,154010.2735,126923.09,141553.8598,132077.9766,142961.4808,118205.0793,161293.9219,282833.3333,79112.9732,139021.0159,141610.3625,133936.6918,,661,12,384,254,10,1,0,0,301,16,81,75,59,46,23,1,360,15,100,97,80,57,10,1,83,83,84,57,60,103,114,77,83,578,394,145,19,10,10,267,187,116,76,8,7,61,147,288,19,141,5,608,182,4,0,6,10,4,33,0,0,65,89,507,95,550,16,60,36,18,2,4,541,438,223,0
87,2019,1,China,189888.4852,147295.5579,170419.9092,205259.1908,499057.1875,232174.032,181118.445,,169173.8331,126349.7595,161137.0495,178227.4527,133988.721,197145.0483,485811.4412,,203474.3584,139384.9586,199515.0437,208195.0703,239059.9482,198415.0363,99446.9405,14000.0,173081.5297,179355.2499,238815.8524,183462.6563,220198.5001,204836.2641,285960.8973,182062.3104,173081.5297,206391.5509,206322.567,207392.7317,190730.6542,219051.8536,267096.59,182206.5492,177357.9288,242900.2232,260305.8704,212770.5586,100000.0,227572.1813,168957.2309,172004.5205,165173.1733,218669.3674,128094.6854,185891.561,183883.211,183783.4356,204819.4019,189931.7482,127744.2717,42987.486,243899.1752,147250.8,,121187.9379,150652.3129,222722.9189,156413.5145,205786.4664,132645.8511,196727.9973,196744.1505,200579.7584,,202305.403,188243.6662,192103.5062,167737.2516,,966,26,522,392,17,7,2,0,384,12,125,172,53,17,5,0,582,27,226,216,77,30,5,1,453,185,110,52,43,59,38,26,453,513,320,146,31,14,2,646,179,82,49,9,1,120,168,379,46,247,6,851,262,5,3,42,3,2,91,1,0,228,91,647,272,677,17,107,56,22,0,5,776,862,104,0
88,2019,1,Thailand,98399.6732,48811.4652,77834.1139,137342.4414,163182.7149,355000.0,,,90005.4492,144286.9743,94950.6444,94362.3952,70243.0104,86526.1474,120022.3662,141600.0,104096.1732,86919.3414,114352.6542,109091.5049,83130.8562,67218.8649,271710.0013,13978.0,84501.8337,92084.3288,99356.8476,88246.0613,109139.8579,132593.9852,120746.8374,132002.739,84501.8337,104603.4636,113373.6058,88400.4309,102513.9747,73411.7329,,86845.4654,103845.07,125419.6385,117974.6307,183585.554,109452.1139,109715.7158,100997.6668,94416.9933,92655.9994,102613.6574,13500.0,98814.4542,83453.8404,57614.5362,192400.4452,86009.2866,96293.4778,87585.74,120877.8262,150783.9056,,55586.3597,89960.6117,120361.5018,81251.7864,106113.5566,88357.179,110146.3399,96468.4389,105064.6105,,148847.6403,94943.4888,101288.2595,96073.9088,,265,11,169,72,12,1,0,0,108,2,22,39,28,12,4,1,157,4,53,59,28,10,2,1,78,48,35,27,26,24,18,9,78,187,118,50,12,7,0,147,62,34,12,4,6,25,48,114,14,63,1,218,41,2,2,15,18,1,13,3,0,68,30,167,69,183,13,47,10,2,0,2,204,126,139,0
