岩手県奥州市,1,34,35,38,41,46,49,53,53,55,56,66,67,67,68,68,68,73,73
岩手県滝沢市,0,7,7,7,9,11,12,17,17,19,21,23,24,24,24,24,24,24,24
岩手県雫石町,0,4,4,4,4,17,17,20,20,20,21,21,21,21,21,21,21,21,21
岩手県葛巻町,2,1,1,1,1,1,1,3,3,3,3,4,5,5,5,5,5,5,5
岩手県岩手町,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,3,3,3,3
岩手県紫波町,4,5,5,6,7,7,9,12,12,12,12,12,12,13,14,14,14,15,15
岩手県矢巾町,0,12,12,13,14,15,15,16,16,18,21,21,22,22,22,22,22,23,23
岩手県西和賀町,0,1,1,1,2,3,4,7,7,7,7,8,8,9,9,9,9,10,10
岩手県金ケ崎町,1,2,2,2,2,2,2,2,2,2,3,4,4,4,4,4,4,4,4
岩手県平泉町,2,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3
岩手県住田町,0,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2
岩手県大槌町,0,0,0,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2
岩手県山田町,7,5,5,6,6,9,9,12,12,12,12,15,15,15,15,15,16,16,16
岩手県岩泉町,0,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2
岩手県田野畑村,3,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2
岩手県普代村,0,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5
岩手県軽米町,6,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4,4,4,4
岩手県野田村,38,0,0,0,0,0,0,1,1,1,1,1,2,2,2,2,2,2,2
岩手県九戸村,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
岩手県洋野町,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
岩手県一戸町,0,1,1,1,1,5,5,14,14,14,14,15,15,16,16,16,16,18,18
宮城県小計,280,877,893,947,1000,1068,1111,1151,1167,1207,1284,1368,1431,1441,1447,1457,1467,1501,1501
宮城県仙台市,5,553,559,596,627,673,700,725,730,756,803,862,900,905,910,915,920,914,914
宮城県石巻市,1,56,56,57,61,64,66,71,72,74,77,81,83,84,85,86,87,94,94
宮城県塩竈市,1,25,25,27,29,30,34,35,35,35,37,38,40,41,41,43,43,46,46
宮城県気仙沼市,15,28,28,31,33,36,36,38,40,40,40,40,40,40,40,40,40,44,44
宮城県白石市,1,7,10,10,10,11,11,11,11,11,13,14,14,14,14,14,14,15,15
宮城県名取市,0,14,14,16,17,18,19,19,19,20,24,26,29,30,30,30,31,34,34
宮城県角田市,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2
宮城県多賀城市,2,13,15,15,15,15,15,15,16,16,17,19,21,22,22,22,23,23,23
宮城県岩沼市,1,11,11,12,12,12,14,14,14,14,17,18,20,20,20,20,20,21,21
宮城県登米市,1,12,13,15,15,16,18,18,18,19,22,24,25,25,25,26,27,29,29
宮城県栗原市,2,8,8,8,9,10,10,12,12,13,14,14,14,15,15,15,15,18,18
宮城県東松島市,4,9,9,9,10,10,12,12,13,15,15,16,16,16,16,16,16,16,16
宮城県大崎市,1,41,43,44,45,47,47,48,49,53,55,58,63,63,63,63,63,65,65
宮城県富谷市,6,10,11,11,11,12,12,12,12,13,15,16,19,19,19,19,19,23,23
宮城県蔵王町,0,8,8,8,10,11,11,11,11,11,12,12,13,13,13,13,13,13,13
宮城県七ヶ宿町,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
宮城県大河原町,0,19,19,20,21,21,21,21,21,22,23,24,24,24,24,24,24,24,24
宮城県村田町,2,2,2,2,2,2,2,3,3,3,4,5,6,6,6,6,6,6,6
宮城県柴田町,5,5,5,5,5,5,5,7,8,9,9,9,9,9,9,9,9,9,9
宮城県川崎町,201,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4
宮城県丸森町,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
宮城県亘理町,2,7,7,8,9,10,12,12,13,13,14,15,16,16,16,16,16,17,17
宮城県山元町,0,3,3,4,4,4,4,4,4,4,4,5,6,6,6,6,6,6,6
宮城県松島町,2,15,15,16,19,23,24,24,25,25,25,25,25,25,25,25,26,27,27
宮城県七ヶ浜町,4,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,3,3
宮城県利府町,1,7,7,8,8,9,9,10,11,11,12,13,13,13,13,13,13,14,14
宮城県大和町,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5
宮城県大郷町,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
宮城県大衡村,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
宮城県色麻町,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
宮城県加美町,0,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,3,3
宮城県涌谷町,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,3,3
宮城県美里町,0,2,2,2,3,3,3,3,3,3,3,4,5,5,5,5,5,6,6
宮城県女川町,2,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6
宮城県南三陸町,6,5,5,5,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8
秋田県小計,49,288,291,315,335,367,390,405,409,419,437,465,484,492,493,497,500,528,528
秋田県秋田市,29,97,98,104,110,119,129,132,131,135,136,147,151,154,153,154,154,165,165
秋田県能代市,1,17,17,21,21,23,23,24,24,25,28,29,31,31,31,31,31,32,32
秋田県横手市,0,35,35,36,36,43,44,46,46,47,48,53,55,55,55,55,56,57,57
秋田県大館市,0,23,23,24,26,28,29,30,31,33,33,33,33,33,33,33,33,36,36
秋田県男鹿市,5,4,4,4,4,4,5,5,5,5,8,8,8,8,9,10,10,10,10
秋田県湯沢市,3,33,34,35,38,40,45,45,46,46,50,53,56,57,57,58,58,61,61
秋田県鹿角市,0,6,6,6,7,7,8,8,8,9,11,11,11,11,11,11,11,13,13
